,id,now_cost,photo,gw
110,93,4.3,472713.jpg,18
111,94,4.9,204580.jpg,18
112,95,5.3,207283.jpg,18
113,96,3.9,570241.jpg,18
114,97,4.5,628204.jpg,18
115,98,5.0,249231.jpg,18
116,99,7.6,446008.jpg,18
117,100,4.2,51927.jpg,18
118,101,4.8,128295.jpg,18
119,102,4.9,428580.jpg,18
120,103,4.5,450539.jpg,18
121,104,4.5,231065.jpg,18
122,105,4.3,226956.jpg,18
123,106,5.1,513418.jpg,18
124,107,5.9,502500.jpg,18
125,108,7.3,144485.jpg,18
126,109,3.9,507433.jpg,18
127,110,6.3,216646.jpg,18
128,111,4.4,508395.jpg,18
129,112,4.5,48760.jpg,18
130,314,4.6,244858.jpg,18
131,338,4.1,444765.jpg,18
132,602,4.4,591357.jpg,18
133,634,4.9,626464.jpg,18
134,649,4.0,499717.jpg,18
135,661,4.5,592662.jpg,18
136,674,4.5,220695.jpg,18
137,113,5.2,535818.jpg,18
138,114,4.5,475480.jpg,18
139,115,5.0,535301.jpg,18
140,116,4.0,543158.jpg,18
141,118,4.5,519324.jpg,18
142,119,4.9,168090.jpg,18
143,120,4.4,83299.jpg,18
144,121,5.4,474120.jpg,18
145,122,5.1,204214.jpg,18
146,123,5.5,487117.jpg,18
147,124,5.0,243568.jpg,18
148,125,6.5,60307.jpg,18
149,126,4.9,532529.jpg,18
150,127,5.0,612855.jpg,18
151,128,4.4,223434.jpg,18
152,129,5.9,475168.jpg,18
153,130,4.5,484658.jpg,18
154,131,4.4,232792.jpg,18
155,132,6.5,109345.jpg,18
156,133,4.5,550141.jpg,18
157,134,5.0,15157.jpg,18
158,135,5.1,592031.jpg,18
159,136,6.5,451340.jpg,18
160,137,4.4,243505.jpg,18
161,138,4.5,574402.jpg,18
162,139,4.0,445548.jpg,18
163,140,4.4,491598.jpg,18
164,141,4.9,441192.jpg,18
165,142,4.2,49262.jpg,18
166,143,5.5,450434.jpg,18
167,144,4.5,469142.jpg,18
168,145,4.5,111478.jpg,18
169,146,4.5,489639.jpg,18
170,147,4.3,110735.jpg,18
171,148,5.7,50175.jpg,18
172,149,4.7,467779.jpg,18
173,595,5.4,513433.jpg,18
174,600,5.0,509416.jpg,18
175,601,5.0,513834.jpg,18
176,615,4.0,472739.jpg,18
177,618,5.5,463067.jpg,18
178,628,4.5,231416.jpg,18
179,629,5.5,219249.jpg,18
180,663,4.0,447720.jpg,18
181,668,3.9,565858.jpg,18
182,681,4.0,539721.jpg,18
183,685,4.0,589100.jpg,18
184,150,4.5,532605.jpg,18
185,151,4.5,518620.jpg,18
186,153,4.3,242880.jpg,18
187,154,3.9,482158.jpg,18
188,155,3.9,122074.jpg,18
189,157,4.9,486672.jpg,18
190,158,4.4,505187.jpg,18
191,160,4.7,172850.jpg,18
192,161,4.8,478912.jpg,18
193,162,4.6,460028.jpg,18
194,163,5.2,179268.jpg,18
195,164,5.4,520295.jpg,18
196,165,4.9,617054.jpg,18
197,166,5.5,215413.jpg,18
198,167,4.2,220362.jpg,18
199,168,5.1,448047.jpg,18
200,169,5.9,232787.jpg,18
201,170,4.0,514280.jpg,18
202,171,4.9,482609.jpg,18
203,172,4.8,225796.jpg,18
204,173,4.4,549068.jpg,18
205,174,4.5,514356.jpg,18
206,175,6.3,66749.jpg,18
207,176,4.5,204727.jpg,18
208,177,6.3,248857.jpg,18
209,178,4.7,499309.jpg,18
210,179,6.2,465920.jpg,18
211,180,8.3,517052.jpg,18
212,181,5.8,213198.jpg,18
213,182,11.2,244851.jpg,18
214,183,4.4,457569.jpg,18
215,184,4.5,551230.jpg,18
216,185,4.8,215059.jpg,18
217,187,4.2,109646.jpg,18
218,189,4.4,444463.jpg,18
219,386,6.2,209243.jpg,18
220,560,6.2,247632.jpg,18
221,575,4.0,488464.jpg,18
222,581,4.2,508479.jpg,18
223,621,6.0,428399.jpg,18
224,695,4.5,547692.jpg,18
225,696,4.5,550615.jpg,18
226,697,4.0,577016.jpg,18
227,11,5.9,205533.jpg,18
228,159,4.4,180736.jpg,18
229,190,4.5,466117.jpg,18
230,193,4.9,438464.jpg,18
231,194,4.4,427623.jpg,18
232,195,4.3,515621.jpg,18
233,196,4.3,57328.jpg,18
234,197,4.5,450535.jpg,18
235,199,6.6,232413.jpg,18
236,200,4.5,209036.jpg,18
237,201,4.4,172649.jpg,18
238,202,4.3,156074.jpg,18
239,203,4.9,108413.jpg,18
240,205,5.1,209400.jpg,18
241,206,4.8,152551.jpg,18
242,207,7.2,231747.jpg,18
243,208,4.4,536694.jpg,18
244,209,3.9,169593.jpg,18
245,210,4.8,244723.jpg,18
246,211,4.7,247348.jpg,18
247,212,4.5,531989.jpg,18
248,213,4.5,450542.jpg,18
249,214,4.7,86417.jpg,18
250,215,4.3,55494.jpg,18
251,216,4.7,496221.jpg,18
252,445,4.0,224068.jpg,18
253,585,5.7,232185.jpg,18
254,644,4.4,574398.jpg,18
255,645,4.5,489706.jpg,18
256,646,4.5,579075.jpg,18
257,647,4.5,530318.jpg,18
258,650,4.5,437499.jpg,18
259,666,4.0,590012.jpg,18
260,676,4.5,576980.jpg,18
261,156,5.4,440323.jpg,18
262,217,5.1,121599.jpg,18
263,218,5.0,486385.jpg,18
264,219,4.8,480455.jpg,18
265,220,5.5,177815.jpg,18
266,221,4.3,59949.jpg,18
267,222,4.8,80801.jpg,18
268,223,4.9,232928.jpg,18
269,224,5.2,221399.jpg,18
270,225,4.0,194164.jpg,18
271,226,4.4,490094.jpg,18
272,227,3.9,222627.jpg,18
273,228,4.1,106611.jpg,18
274,229,4.9,115382.jpg,18
275,230,5.3,433154.jpg,18
276,231,4.3,224967.jpg,18
277,232,5.4,440993.jpg,18
278,234,4.4,243571.jpg,18
279,235,4.9,111234.jpg,18
280,236,4.8,17761.jpg,18
281,237,4.9,491012.jpg,18
282,238,4.7,18892.jpg,18
283,577,5.1,463903.jpg,18
284,582,4.6,512462.jpg,18
285,603,4.5,609873.jpg,18
286,614,4.5,491557.jpg,18
287,624,4.0,40349.jpg,18
288,627,4.0,496178.jpg,18
289,651,5.0,179519.jpg,18
290,678,4.5,547801.jpg,18
291,10,5.0,200641.jpg,18
292,19,5.4,209289.jpg,18
293,191,4.2,174874.jpg,18
294,239,4.7,159533.jpg,18
295,240,5.0,156689.jpg,18
296,241,4.5,232892.jpg,18
297,242,4.0,428971.jpg,18
298,243,4.8,76357.jpg,18
299,244,4.2,166477.jpg,18
300,245,4.4,219924.jpg,18
301,246,4.5,515024.jpg,18
302,247,5.8,153133.jpg,18
303,248,5.0,80201.jpg,18
304,249,4.8,212314.jpg,18
305,250,4.0,120721.jpg,18
306,251,5.5,244042.jpg,18
307,252,5.6,102057.jpg,18
308,253,4.5,82514.jpg,18
309,254,4.7,153366.jpg,18
310,255,4.9,169528.jpg,18
311,256,5.0,490146.jpg,18
312,257,4.5,167074.jpg,18
313,258,5.0,245824.jpg,18
314,259,5.2,153682.jpg,18
315,579,4.2,184349.jpg,18
316,586,4.4,246301.jpg,18
317,604,4.5,577725.jpg,18
318,605,4.5,573062.jpg,18
319,622,5.0,207189.jpg,18
320,690,4.0,591385.jpg,18
321,260,4.8,462387.jpg,18
322,261,4.0,517178.jpg,18
323,262,4.9,173818.jpg,18
324,263,4.0,122411.jpg,18
325,264,4.8,149929.jpg,18
326,265,5.1,196411.jpg,18
327,266,4.0,232228.jpg,18
328,267,4.5,455084.jpg,18
329,268,5.6,463034.jpg,18
330,269,4.0,214964.jpg,18
331,270,3.9,449429.jpg,18
332,271,4.9,167191.jpg,18
333,272,5.4,222625.jpg,18
334,273,4.5,524180.jpg,18
335,274,5.2,503301.jpg,18
336,275,3.9,222018.jpg,18
337,276,4.5,94926.jpg,18
338,277,4.4,106606.jpg,18
339,278,4.9,74944.jpg,18
340,279,4.0,246265.jpg,18
341,280,4.0,434044.jpg,18
342,281,4.8,231899.jpg,18
343,282,4.0,180804.jpg,18
344,283,4.3,108813.jpg,18
345,284,4.0,220583.jpg,18
346,359,4.8,155405.jpg,18
347,568,4.4,232917.jpg,18
348,583,4.0,108053.jpg,18
349,611,5.8,172453.jpg,18
350,619,4.5,454667.jpg,18
351,630,4.1,216616.jpg,18
352,631,5.5,443261.jpg,18
353,632,4.9,229164.jpg,18
354,117,4.9,536916.jpg,18
355,192,5.2,80146.jpg,18
356,198,5.1,199670.jpg,18
357,285,4.4,225902.jpg,18
358,286,4.5,461416.jpg,18
359,287,4.3,197469.jpg,18
360,288,4.0,94147.jpg,18
361,289,4.8,245419.jpg,18
362,290,5.2,96994.jpg,18
363,291,4.0,218218.jpg,18
364,292,4.4,549640.jpg,18
365,293,4.5,467189.jpg,18
366,294,3.9,207270.jpg,18
367,295,4.3,220627.jpg,18
368,296,4.5,481510.jpg,18
369,297,4.5,461584.jpg,18
370,298,5.2,154048.jpg,18
371,299,4.7,461587.jpg,18
372,300,5.0,203341.jpg,18
373,301,4.0,473341.jpg,18
374,302,4.1,111931.jpg,18
375,303,4.0,194190.jpg,18
376,304,4.0,436680.jpg,18
377,305,3.9,244619.jpg,18
378,306,5.6,101668.jpg,18
379,307,4.0,93100.jpg,18
380,308,4.0,95463.jpg,18
381,309,4.5,157668.jpg,18
382,501,4.8,209042.jpg,18
383,570,5.2,531442.jpg,18
384,606,4.5,532534.jpg,18
385,616,4.0,501770.jpg,18
386,635,4.8,513527.jpg,18
387,694,4.5,531997.jpg,18
388,310,5.4,116535.jpg,18
389,311,7.0,169187.jpg,18
390,312,4.5,535928.jpg,18
391,313,4.7,492777.jpg,18
392,315,4.5,491970.jpg,18
393,316,7.1,447203.jpg,18
394,317,7.2,194634.jpg,18
395,318,4.5,496208.jpg,18
396,319,5.2,444884.jpg,18
397,320,4.6,158983.jpg,18
398,321,7.1,243298.jpg,18
399,322,4.9,171287.jpg,18
400,323,5.0,441266.jpg,18
401,324,5.3,206915.jpg,18
402,325,4.5,200720.jpg,18
403,326,5.1,204716.jpg,18
404,327,7.4,244731.jpg,18
405,328,13.5,118748.jpg,18
406,329,6.2,243016.jpg,18
407,330,4.4,491501.jpg,18
408,331,4.4,440148.jpg,18
409,332,4.0,197464.jpg,18
410,333,3.9,441428.jpg,18
411,334,4.0,219937.jpg,18
412,335,5.9,122798.jpg,18
413,336,6.3,424876.jpg,18
414,337,4.6,214285.jpg,18
415,339,6.5,97032.jpg,18
416,636,6.8,223541.jpg,18
417,660,4.0,432987.jpg,18
418,669,4.0,464353.jpg,18
419,688,4.5,591386.jpg,18
420,692,4.0,611926.jpg,18
421,340,5.3,211975.jpg,18
422,341,5.3,126184.jpg,18
423,342,6.3,165809.jpg,18
424,343,4.7,477555.jpg,18
425,344,4.0,17601.jpg,18
426,345,9.5,61366.jpg,18
427,346,6.2,248875.jpg,18
428,347,5.4,121160.jpg,18
429,348,9.1,209244.jpg,18
430,349,6.4,114283.jpg,18
431,350,6.1,477424.jpg,18
432,351,14.8,223094.jpg,18
433,352,7.0,461358.jpg,18
434,353,5.3,121145.jpg,18
435,354,5.4,91651.jpg,18
436,355,4.6,477064.jpg,18
437,356,4.9,465351.jpg,18
438,357,4.6,432714.jpg,18
439,358,5.2,88248.jpg,18
440,360,6.3,220566.jpg,18
441,361,5.4,171314.jpg,18
442,362,5.3,97299.jpg,18
443,363,5.2,58621.jpg,18
444,571,6.4,510281.jpg,18
445,607,4.9,472769.jpg,18
446,625,6.5,59859.jpg,18
447,626,4.5,476369.jpg,18
448,671,4.5,516250.jpg,18
449,672,4.0,554194.jpg,18
450,675,4.0,447880.jpg,18
451,698,4.5,487837.jpg,18
452,364,5.3,493250.jpg,18
453,365,5.7,467169.jpg,18
454,366,8.4,141746.jpg,18
455,367,4.3,451302.jpg,18
456,368,4.8,61256.jpg,18
457,369,5.2,216051.jpg,18
458,370,5.3,80607.jpg,18
459,371,4.4,37642.jpg,18
460,372,6.1,493105.jpg,18
461,373,4.5,465527.jpg,18
462,374,4.0,21205.jpg,18
463,375,6.9,497894.jpg,18
464,376,4.3,184667.jpg,18
465,377,4.9,95658.jpg,18
466,378,5.2,516895.jpg,18
467,379,4.4,222690.jpg,18
468,380,4.4,221820.jpg,18
469,381,4.9,195851.jpg,18
470,382,6.3,184341.jpg,18
471,383,5.2,202641.jpg,18
472,384,5.0,488404.jpg,18
473,385,6.7,176297.jpg,18
474,387,4.9,106760.jpg,18
475,389,6.6,458249.jpg,18
476,572,4.3,550864.jpg,18
477,593,5.0,209365.jpg,18
478,594,4.6,230001.jpg,18
479,613,4.5,490881.jpg,18
480,648,4.5,575034.jpg,18
481,652,4.9,232112.jpg,18
482,667,4.5,547037.jpg,18
483,670,4.0,577974.jpg,18
484,673,4.5,556639.jpg,18
485,691,4.0,576637.jpg,18
486,390,4.0,545477.jpg,18
487,391,5.5,179018.jpg,18
488,392,6.1,201666.jpg,18
489,393,4.4,220237.jpg,18
490,394,6.1,208706.jpg,18
491,395,4.4,78916.jpg,18
492,396,4.2,67089.jpg,18
493,398,7.2,232826.jpg,18
494,399,4.6,487838.jpg,18
495,400,4.4,153127.jpg,18
496,401,8.9,219168.jpg,18
497,402,4.9,114243.jpg,18
498,403,6.0,180974.jpg,18
499,404,4.2,235530.jpg,18
500,405,4.3,111773.jpg,18
501,406,4.4,564510.jpg,18
502,407,4.5,101148.jpg,18
503,408,4.0,194799.jpg,18
504,409,4.5,441191.jpg,18
505,410,4.7,180135.jpg,18
506,411,5.0,547719.jpg,18
507,412,4.3,111452.jpg,18
508,413,4.9,98747.jpg,18
509,414,4.0,19236.jpg,18
510,415,5.4,119471.jpg,18
511,416,4.0,169359.jpg,18
512,417,5.5,432422.jpg,18
513,418,5.6,77794.jpg,18
514,419,4.5,461484.jpg,18
515,420,4.8,200089.jpg,18
516,421,6.9,75115.jpg,18
517,574,4.0,578512.jpg,18
518,590,4.9,538207.jpg,18
519,26,4.4,106468.jpg,18
520,422,5.0,159506.jpg,18
521,423,5.0,215379.jpg,18
522,424,5.5,210156.jpg,18
523,425,4.2,90585.jpg,18
524,426,4.5,245830.jpg,18
525,427,4.2,475123.jpg,18
526,428,4.4,569014.jpg,18
527,429,4.7,513046.jpg,18
528,430,4.9,230251.jpg,18
529,431,4.8,250199.jpg,18
530,432,5.1,449434.jpg,18
531,433,6.3,222531.jpg,18
532,434,5.3,209046.jpg,18
533,435,4.5,244930.jpg,18
534,436,4.6,575476.jpg,18
535,437,4.3,215136.jpg,18
536,438,4.5,204822.jpg,18
537,439,5.0,243345.jpg,18
538,440,4.3,466404.jpg,18
539,441,4.0,209035.jpg,18
540,442,4.4,210462.jpg,18
541,443,4.7,85633.jpg,18
542,444,4.3,114241.jpg,18
543,446,4.5,201440.jpg,18
544,447,6.6,60689.jpg,18
545,448,4.5,208912.jpg,18
546,449,4.9,204968.jpg,18
547,531,6.2,101178.jpg,18
548,573,4.6,227444.jpg,18
549,596,5.9,510500.jpg,18
550,620,5.5,502222.jpg,18
551,653,4.5,485047.jpg,18
552,14,4.4,225321.jpg,18
553,27,5.0,433979.jpg,18
554,188,4.5,503714.jpg,18
555,397,4.8,90105.jpg,18
556,450,4.9,502697.jpg,18
557,451,4.4,499724.jpg,18
558,452,4.9,193204.jpg,18
559,453,5.1,155511.jpg,18
560,454,4.3,456350.jpg,18
561,455,4.0,171771.jpg,18
562,456,3.9,477386.jpg,18
563,457,3.9,184386.jpg,18
564,458,4.5,463210.jpg,18
565,459,4.9,490503.jpg,18
566,460,3.9,500926.jpg,18
567,461,4.1,245719.jpg,18
568,462,5.0,504783.jpg,18
569,463,5.0,39155.jpg,18
570,464,4.0,515571.jpg,18
571,465,4.0,200428.jpg,18
572,466,4.0,167888.jpg,18
573,467,4.3,204863.jpg,18
574,468,5.0,476888.jpg,18
575,469,4.3,58376.jpg,18
576,470,4.9,147611.jpg,18
577,471,5.0,214466.jpg,18
578,472,4.0,88900.jpg,18
579,473,4.4,230348.jpg,18
580,474,4.3,219279.jpg,18
581,475,3.9,103914.jpg,18
582,476,4.4,158534.jpg,18
583,477,4.0,244845.jpg,18
584,515,4.7,149519.jpg,18
585,518,4.8,220585.jpg,18
586,584,4.9,204814.jpg,18
587,608,4.5,496661.jpg,18
588,623,5.0,551226.jpg,18
589,693,4.5,545508.jpg,18
590,82,7.5,154566.jpg,18
591,478,4.0,548308.jpg,18
592,479,4.0,214572.jpg,18
593,480,4.9,202993.jpg,18
594,481,4.4,570526.jpg,18
595,482,4.9,227127.jpg,18
596,483,5.0,436234.jpg,18
597,484,4.3,115556.jpg,18
598,485,4.5,496179.jpg,18
599,486,4.3,493125.jpg,18
600,487,4.5,241157.jpg,18
601,488,4.3,40383.jpg,18
602,489,4.6,547701.jpg,18
603,490,5.0,132015.jpg,18
604,491,6.6,242898.jpg,18
605,492,6.3,445044.jpg,18
606,493,4.9,200826.jpg,18
607,494,7.6,172780.jpg,18
608,495,5.5,441164.jpg,18
609,496,4.2,199249.jpg,18
610,497,6.8,212319.jpg,18
611,498,5.0,221632.jpg,18
612,499,4.8,482442.jpg,18
613,500,4.5,490145.jpg,18
614,502,5.4,235674.jpg,18
615,503,9.8,85971.jpg,18
616,504,4.4,232859.jpg,18
617,505,4.9,487053.jpg,18
618,506,4.5,491279.jpg,18
619,507,5.0,536908.jpg,18
620,508,4.9,184254.jpg,18
621,509,6.2,165153.jpg,18
622,510,4.0,175941.jpg,18
623,609,4.5,552427.jpg,18
624,610,4.5,499721.jpg,18
625,612,5.3,550839.jpg,18
626,683,4.5,499726.jpg,18
627,684,4.0,611920.jpg,18
628,689,4.5,611917.jpg,18
629,699,4.0,519321.jpg,18
630,700,4.0,592736.jpg,18
631,388,4.6,214590.jpg,18
632,511,5.0,213999.jpg,18
633,512,5.4,57531.jpg,18
634,513,4.2,84182.jpg,18
635,514,7.5,178186.jpg,18
636,516,4.2,164555.jpg,18
637,517,3.9,55459.jpg,18
638,519,4.5,490885.jpg,18
639,520,4.4,109533.jpg,18
640,521,4.1,37096.jpg,18
641,522,4.3,82143.jpg,18
642,523,5.0,84939.jpg,18
643,524,4.5,214048.jpg,18
644,525,6.2,460842.jpg,18
645,526,4.7,577114.jpg,18
646,527,5.7,224024.jpg,18
647,528,4.4,233963.jpg,18
648,529,4.4,210494.jpg,18
649,530,4.9,215439.jpg,18
650,532,4.4,103192.jpg,18
651,576,4.8,229384.jpg,18
652,587,5.6,450070.jpg,18
653,588,4.8,197024.jpg,18
654,589,6.7,91889.jpg,18
655,591,4.3,462116.jpg,18
656,643,4.0,518438.jpg,18
657,654,5.0,224860.jpg,18
658,677,4.0,536109.jpg,18
659,686,4.0,602903.jpg,18
660,701,4.5,518442.jpg,18
661,204,4.3,101982.jpg,18
662,533,4.8,448514.jpg,18
663,534,4.8,476502.jpg,18
664,535,5.0,231057.jpg,18
665,536,4.0,79602.jpg,18
666,537,4.5,510363.jpg,18
667,538,4.5,497606.jpg,18
668,539,4.5,589507.jpg,18
669,540,4.5,245923.jpg,18
670,541,7.1,430871.jpg,18
671,542,4.4,60232.jpg,18
672,543,4.3,87835.jpg,18
673,544,4.8,220394.jpg,18
674,545,5.0,449988.jpg,18
675,546,4.5,531363.jpg,18
676,547,4.4,593001.jpg,18
677,548,5.3,181284.jpg,18
678,549,4.5,490721.jpg,18
679,550,6.1,184754.jpg,18
680,551,4.5,240299.jpg,18
681,552,4.0,441271.jpg,18
682,553,4.9,448089.jpg,18
683,554,4.3,149065.jpg,18
684,555,4.8,429414.jpg,18
685,556,4.0,138001.jpg,18
686,557,5.0,151086.jpg,18
687,558,3.9,501837.jpg,18
688,559,4.5,200402.jpg,18
689,561,3.9,641221.jpg,18
690,562,5.5,200600.jpg,18
691,563,5.2,483081.jpg,18
692,564,4.3,231480.jpg,18
693,565,5.1,88484.jpg,18
694,566,5.6,247412.jpg,18
695,567,4.3,510362.jpg,18
696,637,4.0,560248.jpg,18
697,642,5.0,509291.jpg,18
698,655,5.5,463212.jpg,18
699,664,3.9,517179.jpg,18
700,682,4.5,596054.jpg,18
0,1,5.4,438098.jpg,3
1,2,6.9,205651.jpg,3
2,3,6.0,226597.jpg,3
3,4,8.1,219847.jpg,3
4,5,4.0,463748.jpg,3
5,6,5.5,445122.jpg,3
6,7,4.9,85955.jpg,3
7,8,4.9,440854.jpg,3
8,9,7.0,444145.jpg,3
9,10,5.0,200641.jpg,3
10,11,5.9,205533.jpg,3
11,12,4.5,499175.jpg,3
12,13,8.5,184029.jpg,3
13,14,4.5,225321.jpg,3
14,15,5.5,154561.jpg,3
15,16,6.5,204480.jpg,3
16,17,10.0,223340.jpg,3
17,18,6.0,462424.jpg,3
18,20,5.0,167199.jpg,3
19,21,4.4,192895.jpg,3
20,22,4.9,223723.jpg,3
21,23,6.9,116216.jpg,3
22,24,6.5,198869.jpg,3
23,25,5.0,206325.jpg,3
24,578,5.9,466075.jpg,3
25,597,4.5,499169.jpg,3
26,28,6.5,215711.jpg,3
27,29,5.4,88894.jpg,3
28,30,5.0,491287.jpg,3
29,31,5.4,195546.jpg,3
30,32,4.5,199796.jpg,3
31,33,4.5,151589.jpg,3
32,34,6.5,243557.jpg,3
33,35,4.5,165659.jpg,3
34,36,4.5,101188.jpg,3
35,37,5.0,461421.jpg,3
36,38,6.0,476344.jpg,3
37,39,4.0,462492.jpg,3
38,40,4.0,123354.jpg,3
39,41,5.4,469247.jpg,3
40,42,5.0,226944.jpg,3
41,43,4.0,465390.jpg,3
42,44,4.5,199798.jpg,3
43,45,5.0,441302.jpg,3
44,46,4.0,462381.jpg,3
45,47,5.0,98980.jpg,3
46,48,5.5,122806.jpg,3
47,49,4.5,149484.jpg,3
48,50,4.0,578545.jpg,3
49,51,4.5,111782.jpg,3
50,52,4.5,244954.jpg,3
51,53,5.5,232653.jpg,3
52,54,5.0,244850.jpg,3
53,55,4.0,248164.jpg,3
54,56,4.0,514315.jpg,3
55,57,5.5,166989.jpg,3
56,58,9.0,178301.jpg,3
57,233,5.0,449871.jpg,3
58,569,5.4,481624.jpg,3
59,598,4.0,515597.jpg,3
60,59,4.5,232980.jpg,3
61,60,5.0,200785.jpg,3
62,61,4.5,444180.jpg,3
63,62,5.0,111317.jpg,3
64,63,5.0,158499.jpg,3
65,64,5.0,155408.jpg,3
66,65,5.4,168636.jpg,3
67,66,5.0,441240.jpg,3
68,67,4.5,424044.jpg,3
69,68,4.0,463981.jpg,3
70,69,4.5,523700.jpg,3
71,70,4.5,544877.jpg,3
72,71,5.4,222683.jpg,3
73,72,4.5,223911.jpg,3
74,73,4.5,69752.jpg,3
75,74,5.0,533463.jpg,3
76,75,4.0,495145.jpg,3
77,76,5.0,168991.jpg,3
78,77,5.0,503139.jpg,3
79,78,5.5,437730.jpg,3
80,79,4.9,221466.jpg,3
81,80,5.0,224995.jpg,3
82,81,4.5,54469.jpg,3
83,83,5.5,201658.jpg,3
84,84,4.5,229600.jpg,3
85,85,4.5,477580.jpg,3
86,580,4.5,554605.jpg,3
87,592,4.5,436893.jpg,3
88,599,4.0,444172.jpg,3
89,617,6.0,444102.jpg,3
90,86,4.5,191866.jpg,3
91,87,4.5,494041.jpg,3
92,88,4.5,432830.jpg,3
93,89,5.0,440089.jpg,3
94,90,4.9,183656.jpg,3
95,91,4.5,118342.jpg,3
96,92,4.4,194010.jpg,3
97,93,4.5,472713.jpg,3
98,94,5.0,204580.jpg,3
99,95,5.5,207283.jpg,3
100,96,4.0,570241.jpg,3
101,97,4.5,628204.jpg,3
102,98,5.0,249231.jpg,3
103,99,7.0,446008.jpg,3
104,100,4.5,51927.jpg,3
105,101,5.0,128295.jpg,3
106,102,5.0,428580.jpg,3
107,103,4.5,450539.jpg,3
108,104,4.5,231065.jpg,3
109,105,4.5,226956.jpg,3
110,106,5.5,513418.jpg,3
111,107,6.0,502500.jpg,3
112,108,7.4,144485.jpg,3
113,109,4.0,507433.jpg,3
114,110,6.0,216646.jpg,3
115,111,4.5,508395.jpg,3
116,112,4.5,48760.jpg,3
117,314,5.0,244858.jpg,3
118,338,4.0,444765.jpg,3
119,602,4.5,591357.jpg,3
120,113,5.5,535818.jpg,3
121,114,4.5,475480.jpg,3
122,115,5.0,535301.jpg,3
123,116,4.0,543158.jpg,3
124,118,4.5,519324.jpg,3
125,119,4.9,168090.jpg,3
126,120,4.5,83299.jpg,3
127,121,5.4,474120.jpg,3
128,122,5.0,204214.jpg,3
129,123,5.5,487117.jpg,3
130,124,5.0,243568.jpg,3
131,125,6.5,60307.jpg,3
132,126,5.0,532529.jpg,3
133,127,5.0,612855.jpg,3
134,128,4.5,223434.jpg,3
135,129,5.5,475168.jpg,3
136,130,4.5,484658.jpg,3
137,131,4.5,232792.jpg,3
138,132,6.5,109345.jpg,3
139,133,4.5,550141.jpg,3
140,134,5.0,15157.jpg,3
141,135,5.5,592031.jpg,3
142,136,6.6,451340.jpg,3
143,137,4.5,243505.jpg,3
144,138,4.5,574402.jpg,3
145,139,4.0,445548.jpg,3
146,140,4.5,491598.jpg,3
147,141,5.0,441192.jpg,3
148,142,4.5,49262.jpg,3
149,143,5.5,450434.jpg,3
150,144,4.5,469142.jpg,3
151,145,4.5,111478.jpg,3
152,146,4.5,489639.jpg,3
153,147,4.5,110735.jpg,3
154,148,5.6,50175.jpg,3
155,149,5.0,467779.jpg,3
156,595,5.5,513433.jpg,3
157,600,5.0,509416.jpg,3
158,601,5.0,513834.jpg,3
159,615,4.0,472739.jpg,3
160,618,5.5,463067.jpg,3
161,150,4.5,532605.jpg,3
162,151,4.5,518620.jpg,3
163,152,4.5,109745.jpg,3
164,153,4.5,242880.jpg,3
165,154,4.0,482158.jpg,3
166,155,4.0,122074.jpg,3
167,156,5.5,440323.jpg,3
168,157,5.0,486672.jpg,3
169,158,4.5,505187.jpg,3
170,159,4.5,180736.jpg,3
171,160,4.9,172850.jpg,3
172,161,4.9,478912.jpg,3
173,162,4.5,460028.jpg,3
174,163,5.0,179268.jpg,3
175,164,5.5,520295.jpg,3
176,165,5.0,617054.jpg,3
177,166,5.9,215413.jpg,3
178,167,4.4,220362.jpg,3
179,168,5.0,448047.jpg,3
180,169,5.9,232787.jpg,3
181,170,4.0,514280.jpg,3
182,171,5.0,482609.jpg,3
183,172,5.0,225796.jpg,3
184,173,4.5,549068.jpg,3
185,174,4.5,514356.jpg,3
186,175,6.4,66749.jpg,3
187,176,4.5,204727.jpg,3
188,177,6.5,248857.jpg,3
189,178,5.0,499309.jpg,3
190,179,6.5,465920.jpg,3
191,180,7.5,517052.jpg,3
192,181,6.4,213198.jpg,3
193,182,10.5,244851.jpg,3
194,183,4.4,457569.jpg,3
195,184,4.5,551230.jpg,3
196,185,4.5,215059.jpg,3
197,186,6.9,103955.jpg,3
198,187,4.4,109646.jpg,3
199,189,4.5,444463.jpg,3
200,560,6.5,247632.jpg,3
201,575,4.0,488464.jpg,3
202,581,4.5,508479.jpg,3
203,621,6.5,428399.jpg,3
204,190,4.5,466117.jpg,3
205,193,5.0,438464.jpg,3
206,194,4.5,427623.jpg,3
207,195,4.5,515621.jpg,3
208,196,4.5,57328.jpg,3
209,197,4.5,450535.jpg,3
210,198,5.5,199670.jpg,3
211,199,7.0,232413.jpg,3
212,200,4.5,209036.jpg,3
213,201,4.5,172649.jpg,3
214,202,4.5,156074.jpg,3
215,203,5.0,108413.jpg,3
216,204,4.5,101982.jpg,3
217,205,5.4,209400.jpg,3
218,206,5.0,152551.jpg,3
219,207,7.5,231747.jpg,3
220,208,4.5,536694.jpg,3
221,209,4.0,169593.jpg,3
222,210,5.0,244723.jpg,3
223,211,5.0,247348.jpg,3
224,212,4.5,531989.jpg,3
225,213,4.5,450542.jpg,3
226,214,4.9,86417.jpg,3
227,215,4.5,55494.jpg,3
228,216,5.0,496221.jpg,3
229,585,5.9,232185.jpg,3
230,217,5.4,121599.jpg,3
